131	2	We may go abroad. My wife wants to go to Egypt. I'd like to go there, too. We haven't been there yet.
131	3	Will you travel by sea or by air?
131	4	We may travel by sea.
131	5	It's cheaper, isn't it?
131	6	It may be cheaper, but it takes a long time.
131	7	I'm sure you'll enjoy yourselves.
131	8	Don't be so sure. We might not go anywhere. My wife's always worried. Who's going to look after the dog? Who's going to look after the house? Who's going to look after the garden? We have this problem every year. In the end, we stay at home and look after everything!
133	1	Have you just made a new film, Miss Marsh?
133	2	Yes, I have.
133	3	Are you going to make another?
133	4	No, I'm not. I'm going to retire. I feel very tired. I don't want to make another film for a long time.
133	5	Let's buy a newspaper, Liz. Listen to this!
133	6	'Karen Marsh: Sensational News! By our reporter, Alan Jones. Karen Marsh arrived at London Airport today. She was wearing a blue dress and a mink coat. She told me she had just made a new film. She said she was not going to make another. She said she was going to retire. She told reporters she felt very tired and didn't want to make another film for a long time.'
133	7	I wonder why!
135	1	Is Karen Marsh going to retire, Alan?
135	2	I don't know. She hasn't told reporters yet.
135	3	What did she say?
135	4	She said she might retire.
135	5	What will she do?
135	6	She says she may stay at home.
135	7	Will she make another film?
135	8	She says she may not make another film.
137	1	Are you doing the football pools, Brian?
137	2	Yes, I've nearly finished, Julie. I'm sure we'll win something this week.
137	3	You always say that, but we never win anything! What will you do if you win a lot of money?
137	4	If I win a lot of money I'll buy you a mink coat.
137	5	I don't want a mink coat! I want to see the world.
137	6	All right. If we win a lot of money we'll travel around the world and we'll stay at the best hotels. Then we'll return home and buy a big house in the country. We'll have a beautiful garden and...
137	7	But if we spend all that money we'll be poor again. What'll we do then?
137	8	If we spend all the money we'll try and win the football pools again.
137	9	It's a pleasant dream but everything depends on 'if'!
139	1	Hello, is that you, John?
139	2	Yes, speaking.
139	3	Mary told me that you would come to London.
139	4	I wanted to speak to you about your brother Tim.
139	5	He told me he would arrive tomorrow.
139	6	He said he would stay for two weeks.
139	7	Will you meet him at the station?
139	8	I'll try to meet him if I have time.
141	1	Last week, my four-year-old daughter, Sally, was invited to a children's party. I decided to take her by train. Sally was very excited because she had never travelled on a train before. She sat near the window and asked questions about everything she saw. Suddenly, a middle-aged lady got on the train and sat opposite Sally.
141	2	'Hello, little girl,' she said. Sally did not answer, but looked at her curiously.
141	3	The lady was dressed in a blue coat and a large, funny hat. After the train had left the station, the lady opened her handbag and took out her powder compact. She then began to make up her face.
141	4	'Why are you doing that?' Sally asked.
141	5	'To make myself beautiful,' the lady answered. She put away her compact and smiled kindly.
141	6	'But you are still ugly,' Sally said. Sally was amused, but I was very embarrassed!
143	1	I live in a very old town which is surrounded by beautiful woods. It is a famous beauty spot. On Sundays, hundreds of people come from the city to see our town and to walk through the woods. Visitors have been asked to keep the woods clean and tidy. Litter baskets have been placed under the trees, but people still throw their rubbish everywhere.
143	2	Last Wednesday, I went for a walk in the woods. What I saw made me very sad. I counted seven old cars and three old refrigerators. The litter baskets were empty and the ground was covered with pieces of paper, cigarette ends, old tyres, empty bottles and rusty tins.
143	3	Among the rubbish, I found a sign which said: 'Anyone who leaves litter in these woods will be prosecuted!'
143	4	需要我把**1–143课按每课单独拆分、纯文本无标题**，方便你复制打印吗？
